dir,image_size,repo_id,transform,distance_metric,file,distance
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_ginger_cat_is_sleeping_next_to_the_window_photogra_be61c680-be60-4b90-aa38-2de58deeb0e6_1.png,-0.023923611268401146
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_ginger_cat_is_sleeping_next_to_the_window_photogra_be61c680-be60-4b90-aa38-2de58deeb0e6_2.png,-0.02670757658779621
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_ginger_cat_is_sleeping_next_to_the_window_photogra_be61c680-be60-4b90-aa38-2de58deeb0e6_3.png,-0.03081911988556385
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_group_of_elephants_that_are_walking_together_photo_bd85ee88-9de6-4a07-8e45-1677c19acf53_0.png,-0.0402173176407814
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_group_of_elephants_that_are_walking_together_photo_bd85ee88-9de6-4a07-8e45-1677c19acf53_1.png,-0.039533041417598724
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_group_of_elephants_that_are_walking_together_photo_bd85ee88-9de6-4a07-8e45-1677c19acf53_2.png,-0.041658878326416016
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_group_of_elephants_that_are_walking_together_photo_bd85ee88-9de6-4a07-8e45-1677c19acf53_3.png,-0.03649922087788582
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_group_of_young_men_standing_on_top_of_a_sandy_beac_63ddf6b2-85f6-4bda-b0ed-5c687c806851_0.png,-0.03360353782773018
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_group_of_young_men_standing_on_top_of_a_sandy_beac_63ddf6b2-85f6-4bda-b0ed-5c687c806851_1.png,-0.03429941087961197
/mnt/hdd-data/vaidya/dataset_512/midjourneyV6,512,max,clean,lpips_vgg_2,i1_mmsec_A_group_of_young_men_standing_on_top_of_a_sandy_beac_63ddf6b2-85f6-4bda-b0ed-5c687c806851_2.png,-0.035526446998119354
